Time,Place,Latitude,Longitude,Depth,Mag
1957-08-28T23:22:26.990Z,"Maug Islands region, Northern Mariana Islands",20.718,145.2,20.0,5.92
1957-08-26T13:58:50.400Z,"32 km N of Salinas, Ecuador",-1.925,-80.99,15.0,6.34
1957-08-26T11:28:56.150Z,"45 km W of Abapó, Bolivia",-18.82,-63.806,15.0,6.34
1957-08-23T22:51:09.210Z,"18 km SE of Cepu, Indonesia",-7.266,111.714,65.0,5.74
1957-08-23T11:42:37.460Z,"22 km ENE of Hualien City, Taiwan",24.077,121.793,20.0,6.0
1957-08-22T07:55:12.700Z,"120 km ESE of Tondano, Indonesia",1.018,125.955,35.0,5.81
1957-08-20T12:01:59.970Z,"91 km WNW of Kirakira, Solomon Islands",-10.253,161.109,25.0,6.12
1957-08-20T06:27:13.320Z,"121 km SE of Honiara, Solomon Islands",-10.05,160.863,25.0,6.1
1957-08-19T11:34:42.910Z,"121 km SE of Honiara, Solomon Islands",-10.255,160.685,25.0,5.88
1957-08-18T21:42:38.370Z,"69 km S of Severo-Kuril’sk, Russia",50.057,156.229,57.4,6.49
1957-08-18T21:10:47.410Z,"19 km SE of Llano de la Puerta, Mexico",16.605,-99.414,20.0,5.96
1957-08-18T10:41:56.000Z,"126 km NNE of Wailua, Hawaii",21.8,-155.467,10.0,5.6
1957-08-18T08:37:01.650Z,"9 km NNE of Palanas, Philippines",12.221,123.959,20.0,6.48
1957-08-16T23:32:00.120Z,northern East Pacific Rise,10.387,-103.647,15.0,6.51
1957-08-11T21:38:10.090Z,"97 km E of Port-Vila, Vanuatu",-17.831,169.226,20.0,6.07
1957-08-09T02:29:24.820Z,"118 km SE of Biak, Indonesia",-2.025,136.728,15.0,6.16
1957-08-08T22:33:07.280Z,"204 km ENE of Georgetown, Saint Helena",-7.34,-12.658,15.0,5.65
1957-08-04T21:08:55.350Z,Prince Edward Islands region,-45.43,34.859,15.0,6.29
1957-08-04T14:16:20.520Z,"29 km S of Acapulco de Juárez, Mexico",16.586,-99.934,25.0,5.86
1957-08-04T06:06:35.800Z,"71 km SSW of San Andrés Playa Encantada (El Podrido), Mexico",16.079,-99.84,15.0,5.77
1957-08-04T00:39:15.800Z,"117 km ENE of Angoram, Papua New Guinea",-3.607,145.019,15.0,6.1
1957-08-01T16:18:48.000Z,"130 km SW of Nikolski, Alaska",52.0,-170.0,58.58595933681901,5.6
1957-07-29T17:15:19.930Z,"61 km WNW of Antofagasta, Chile",-23.409,-70.94,15.0,6.5
1957-07-28T08:40:12.650Z,"8 km ENE of Apantla, Mexico",17.055,-99.092,37.8,7.6
1957-07-26T06:49:44.590Z,east of the North Island of New Zealand,-35.697,-179.487,20.0,5.73
1957-07-25T07:42:28.450Z,"106 km SSW of Adak, Alaska",50.974,-177.168,20.0,5.94
1957-07-24T11:02:36.390Z,"112 km ESE of Port-Vila, Vanuatu",-17.969,169.35,25.0,6.13
1957-07-24T01:57:38.840Z,"16 km NE of La Serena, Chile",-29.79,-71.135,50.0,6.02
1957-07-23T00:45:15.810Z,"76 km SSW of Adak, Alaska",51.283,-177.204,25.0,6.44
1957-07-22T06:17:00.120Z,south of the Kermadec Islands,-33.342,-178.83,15.0,6.04
1957-07-21T06:04:10.190Z,"27 km WSW of Champerico, Guatemala",14.204,-92.149,35.0,5.81
1957-07-20T15:38:57.440Z,"29 km NE of Pangai, Tonga",-19.62,-174.158,50.0,5.84
1957-07-20T14:08:17.080Z,"61 km SSW of Nemuro, Japan",42.811,145.304,25.0,5.86
1957-07-20T09:55:41.880Z,"184 km SSE of Chipinge, Zimbabwe",-21.694,33.386,15.0,5.83
1957-07-18T12:06:45.280Z,"Izu Islands, Japan region",29.961,138.991,400.0,5.9
1957-07-17T18:40:01.910Z,north of Ascension Island,-0.816,-13.07,15.0,5.71
1957-07-14T09:42:32.100Z,"79 km SSE of Pangai, Tonga",-20.438,-173.981,25.0,5.98
1957-07-14T08:10:55.470Z,"Kermadec Islands, New Zealand",-29.901,-177.717,50.0,6.45
1957-07-14T02:26:59.250Z,Kuril Islands,45.992,151.676,35.0,5.65
1957-07-13T09:32:11.360Z,"151 km ENE of Hihifo, Tonga",-15.301,-172.553,20.0,5.71
1957-07-13T00:59:35.630Z,"89 km SSW of Nikolski, Alaska",52.256,-169.551,25.8,5.69
1957-07-10T09:04:14.320Z,"64 km SSE of Burica, Panama",7.484,-82.663,20.0,6.34
1957-07-09T09:58:12.440Z,"142 km WSW of Bandar Lampung, Indonesia",-6.066,104.14,39.9,6.04
1957-07-07T16:11:22.130Z,"42 km SSW of Panguna, Papua New Guinea",-6.693,155.399,40.0,6.09
1957-07-07T05:58:52.790Z,eastern Turkey,39.067,40.41,15.0,5.52
1957-07-05T15:32:10.030Z,"166 km NE of Kindu, Democratic Republic of the Congo",-1.71,26.777,15.0,5.62
1957-07-05T12:33:54.460Z,"Kermadec Islands, New Zealand",-30.555,-178.359,25.0,5.81
1957-07-03T12:24:42.330Z,"257 km SW of Adak, Alaska",50.1,-178.996,15.0,5.97
1957-07-03T01:47:42.600Z,"176 km SSE of Vilyuchinsk, Russia",51.5,159.504,25.0,5.58
1957-07-02T00:42:26.430Z,"31 km SSE of B?bol, Iran",36.277,52.778,15.0,6.61
1957-07-01T19:30:24.440Z,"22 km SSW of Kakching, India",24.31,93.894,65.0,6.2
1957-06-29T22:33:57.590Z,"48 km E of Kuanda, Russia",56.305,116.867,15.0,5.57
1957-06-29T07:48:20.360Z,"215 km SE of Nikolski, Alaska",51.474,-166.804,20.0,5.81
1957-06-27T00:09:36.210Z,"25 km SE of Kuanda, Russia",56.177,116.409,25.0,7.4
1957-06-26T02:47:41.100Z,South Indian Ocean,-6.953,85.068,15.0,5.8
1957-06-23T03:27:05.060Z,"93 km WSW of Elfin Cove, Alaska",57.881,-137.814,15.0,5.96
1957-06-22T23:50:35.710Z,"82 km SE of Biak, Indonesia",-1.723,136.592,59.1,7.1
1957-06-21T18:38:13.640Z,"213 km S of Severo-Kuril’sk, Russia",48.758,156.122,20.0,5.7
1957-06-19T08:01:37.600Z,"134 km NNW of Lautoka, Fiji",-16.542,176.867,32.5,6.43
1957-06-19T01:29:54.100Z,"286 km SSW of ‘Ohonua, Tonga",-23.805,-175.784,25.0,6.09
1957-06-18T17:56:09.860Z,southeast of the Loyalty Islands,-25.692,170.114,10.0,6.31
1957-06-18T14:48:27.320Z,"229 km S of Pyapon, Myanmar",14.212,95.745,35.0,6.26
1957-06-18T02:12:21.810Z,"227 km S of Pyapon, Myanmar",14.226,95.657,45.0,6.06
1957-06-17T06:16:50.590Z,"110 km NE of Hihifo, Tonga",-15.225,-173.086,25.0,6.02
1957-06-15T18:18:26.340Z,"186 km WSW of Nikolski, Alaska",52.205,-171.341,35.0,5.86
1957-06-15T00:44:18.660Z,South Indian Ocean,-34.01,56.342,15.0,6.16
1957-06-14T11:36:58.450Z,"55 km SSE of Qal?t, Afghanistan",31.671,67.194,30.0,5.63
1957-06-14T06:24:25.650Z,"Andreanof Islands, Aleutian Islands, Alaska",51.856,-176.222,35.0,6.06
1957-06-13T10:40:44.220Z,"100 km SW of Atka, Alaska",51.534,-175.201,19.1,6.79
1957-06-12T08:28:38.170Z,"133 km ENE of Misawa, Japan",41.155,142.845,35.0,6.13
1957-06-11T23:54:03.390Z,"60 km SSE of Adak, Alaska",51.403,-176.195,35.0,5.94
1957-06-11T18:49:33.010Z,"12 km W of Sinait, Philippines",17.866,120.341,45.0,6.51
1957-06-11T14:49:47.150Z,"Kermadec Islands, New Zealand",-30.525,-178.096,62.5,6.55
1957-06-11T04:57:26.810Z,"46 km SSW of Jurm, Afghanistan",36.477,70.64,200.0,5.77
1957-06-11T04:04:39.950Z,"80 km ESE of Akutan, Alaska",53.848,-164.644,35.0,5.5
1957-06-06T19:49:51.830Z,"246 km NNW of Tobelo, Indonesia",3.596,126.807,20.0,6.04
1957-06-05T13:57:45.560Z,"276 km E of Petropavlovsk-Kamchatsky, Russia",52.698,162.684,15.0,5.6
1957-06-05T07:16:22.090Z,Reykjanes Ridge,52.687,-34.972,15.0,5.64
1957-05-31T22:17:15.080Z,"202 km WSW of Adak, Alaska",51.109,-179.275,25.0,5.84
1957-05-30T00:18:59.570Z,"106 km ENE of ‘Ohonua, Tonga",-20.85,-174.065,25.0,6.1
1957-05-27T11:01:31.440Z,"21 km SW of Düzce, Turkey",40.701,30.992,15.0,5.83
1957-05-26T09:36:38.360Z,"21 km ESE of Akyaz?, Turkey",40.62,30.86,15.0,6.02
1957-05-26T08:54:49.380Z,"19 km SSE of Hendek, Turkey",40.641,30.854,15.0,5.58
1957-05-26T06:33:37.950Z,"13 km SSW of Düzce, Turkey",40.73,31.09,25.0,7.09
1957-05-24T03:36:39.510Z,"87 km ENE of Nikolski, Alaska",53.131,-167.6,35.0,6.03
1957-05-24T02:37:50.370Z,"8 km NW of Dagua, Colombia",3.7,-76.752,52.3,6.12
1957-05-22T13:29:49.440Z,"198 km S of Adak, Alaska",50.097,-176.9,15.0,6.14
1957-05-21T13:24:23.000Z,"4 km ESE of Néa Anchiálos, Greece",39.271,22.868,15.0,5.61
1957-05-21T01:12:04.060Z,Mariana Islands region,21.827,144.215,101.7,6.33
1957-05-20T01:50:59.210Z,"290 km WSW of Adak, Alaska",50.868,179.513,25.0,5.88
1957-05-19T21:00:32.830Z,"60 km SW of Corinto, Nicaragua",12.045,-87.508,20.0,5.86
1957-05-18T05:24:09.070Z,"228 km ESE of Atka, Alaska",51.219,-171.288,20.0,5.98
1957-05-13T02:21:00.070Z,"58 km ESE of Ol’ga, Russia",43.525,135.948,340.0,5.81
1957-05-12T11:29:11.060Z,"187 km S of Banjar, Indonesia",-8.89,107.362,25.0,6.22
1957-05-12T06:48:31.980Z,"33 km W of Tungor, Russia",53.399,142.453,15.0,5.67
1957-05-12T04:47:48.450Z,South Sandwich Islands region,-60.5,-24.277,15.0,6.0
1957-05-06T15:06:57.190Z,"29 km NE of Nowshahr, Iran",36.859,51.691,15.0,5.53
1957-05-04T10:05:49.360Z,"119 km ESE of Nabire, Indonesia",-3.929,136.411,20.0,6.09
1957-05-02T11:38:59.510Z,"52 km S of Nikolski, Alaska",52.474,-168.728,26.0,6.3
1957-05-02T11:29:19.940Z,"50 km S of Nikolski, Alaska",52.489,-168.74,30.0,6.32
1957-05-02T10:34:25.400Z,southern East Pacific Rise,-55.853,-123.273,15.0,6.31
1957-05-02T03:55:37.360Z,"174 km N of Clyde River, Canada",72.028,-68.173,15.0,5.81
1957-04-29T20:56:04.390Z,"183 km S of Banjar, Indonesia",-8.832,107.138,25.0,5.95
1957-04-29T04:30:09.190Z,"63 km S of Nikolski, Alaska",52.371,-168.916,25.0,5.56
1957-04-28T14:49:00.210Z,"62 km SSE of Nikolski, Alaska",52.404,-168.569,25.0,5.77
1957-04-28T01:23:49.540Z,"44 km SE of Manay, Philippines",6.984,126.869,50.0,6.23
1957-04-26T15:08:29.570Z,"96 km ENE of Shikotan, Russia",43.989,147.892,60.0,5.56
1957-04-26T06:33:37.400Z,"39 km SSW of Ölüdeniz, Turkey",36.273,28.902,25.0,5.95
1957-04-26T02:11:55.040Z,"31 km S of Jurm, Afghanistan",36.579,70.804,200.0,5.55
1957-04-25T11:06:11.360Z,"142 km NW of Ternate, Indonesia",1.717,126.492,35.0,5.92
1957-04-25T07:15:22.700Z,"65 km SE of Atka, Alaska",51.767,-173.553,35.0,6.05
1957-04-25T02:25:41.160Z,"34 km S of Sarigerme, Turkey",36.405,28.699,35.0,7.3
1957-04-24T19:10:13.870Z,"27 km SSE of Sarigerme, Turkey",36.493,28.829,35.0,7.1
1957-04-22T01:42:22.860Z,"190 km NNW of Saga, China",30.841,84.297,15.0,5.96
1957-04-21T21:12:31.810Z,"15 km S of Cubará, Colombia",6.868,-72.095,25.0,6.64
1957-04-20T12:30:46.130Z,"48 km N of Finschhafen, Papua New Guinea",-6.118,147.813,35.0,6.22
1957-04-19T22:19:32.560Z,"183 km S of Unalaska, Alaska",52.227,-166.354,14.5,6.51
1957-04-19T15:44:58.840Z,"188 km SSE of Nikolski, Alaska",51.285,-168.298,25.0,5.95
1957-04-17T18:09:33.520Z,"18 km WSW of Brisas Barra de Suchiate, Mexico",14.445,-92.366,55.0,5.87
1957-04-17T13:25:03.080Z,"75 km SSE of Nikolski, Alaska",52.297,-168.48,25.0,5.8
1957-04-16T04:04:08.660Z,"183 km N of Rengasdengklok, Indonesia",-4.509,107.116,596.3,6.9
1957-04-15T21:33:10.400Z,"163 km SE of Nikolski, Alaska",52.022,-166.973,23.1,5.86
1957-04-15T10:38:43.480Z,"178 km WSW of Adak, Alaska",51.365,-179.074,35.0,5.82
1957-04-14T19:18:04.350Z,"112 km NNE of Hihifo, Tonga",-15.02,-173.381,20.0,7.08
1957-04-14T07:11:57.950Z,"157 km NNW of Saga, China",30.521,84.348,15.0,6.43
1957-04-13T03:44:03.700Z,"237 km WSW of Tofino, Canada",48.211,-128.809,15.0,5.84
1957-04-10T11:30:03.120Z,"120 km S of Akhiok, Alaska",55.869,-153.964,15.0,6.72
1957-04-10T09:09:22.270Z,"176 km S of Adak, Alaska",50.293,-176.866,14.4,5.78
1957-04-10T05:12:10.470Z,"81 km S of Santa María Chico Ometepec, Mexico",15.452,-98.089,15.0,6.08
1957-04-09T20:24:00.580Z,"83 km S of Nikolski, Alaska",52.195,-169.056,25.0,5.69
1957-04-09T11:02:18.580Z,"Andreanof Islands, Aleutian Islands, Alaska",51.035,-178.619,35.0,5.91
1957-04-08T20:18:14.090Z,"6 km WNW of Puerto Armuelles, Panama",8.302,-82.912,20.0,5.95
1957-04-07T10:14:12.200Z,"110 km ENE of Biak, Indonesia",-0.973,137.053,15.0,6.32
1957-04-05T02:49:47.690Z,"143 km E of Atka, Alaska",52.011,-172.133,35.0,6.33
1957-04-02T21:27:59.350Z,"150 km SSE of Atka, Alaska",51.035,-173.093,15.0,5.8
1957-04-02T20:17:00.580Z,"165 km SSE of Atka, Alaska",50.856,-173.172,15.0,5.84
1957-04-02T00:39:46.900Z,"161 km SSE of Atka, Alaska",50.915,-173.12,17.7,5.79
1957-04-01T11:35:35.120Z,"174 km SSE of Atka, Alaska",50.794,-173.084,20.0,5.85
1957-03-31T10:08:34.670Z,"125 km WSW of Adak, Alaska",51.582,-178.392,35.0,5.75
1957-03-29T22:49:56.200Z,"59 km SE of Nikolski, Alaska",52.559,-168.251,25.0,5.98
1957-03-29T05:10:33.600Z,"68 km SSW of Unalaska, Alaska",53.312,-166.949,25.0,6.84
1957-03-28T22:26:06.040Z,"5 km NNW of Evxinoúpolis, Greece",39.232,22.723,15.0,5.53
1957-03-28T20:08:25.940Z,"220 km ESE of Atka, Alaska",51.396,-171.284,25.0,5.82
1957-03-25T02:28:37.960Z,"107 km SSW of Puerto San José, Guatemala",12.992,-91.076,25.0,5.62
1957-03-24T11:36:49.600Z,"182 km E of Atka, Alaska",52.27,-171.53,58.58595933681901,6.0
1957-03-24T11:06:14.080Z,"100 km SSW of Nikolski, Alaska",52.166,-169.62,20.0,6.01
1957-03-24T08:22:26.780Z,"Vancouver Island, Canada region",50.971,-130.41,15.0,6.13
1957-03-22T19:44:22.270Z,"18 km W of Montara, California",37.557,-122.724,15.0,5.66
1957-03-22T14:21:15.060Z,"39 km S of Akutan, Alaska",53.778,-165.771,46.6,7.07
1957-03-21T08:44:51.420Z,"72 km SW of Puerto Madero, Mexico",14.232,-92.863,25.0,5.99
1957-03-19T12:50:59.560Z,"99 km SW of Atka, Alaska",51.518,-175.135,15.0,6.78
1957-03-19T11:28:56.630Z,"61 km SSW of Adak, Alaska",51.336,-176.852,35.0,5.96
1957-03-18T21:14:21.570Z,"191 km S of Kokopo, Papua New Guinea",-6.044,152.597,30.0,6.14
1957-03-18T02:25:34.240Z,"164 km WSW of Nikolski, Alaska",52.362,-171.106,38.6,5.96
1957-03-17T22:44:53.780Z,"50 km SE of Akutan, Alaska",53.823,-165.218,45.0,6.42
1957-03-17T16:17:16.360Z,"221 km S of Unalaska, Alaska",51.915,-165.96,15.0,5.99
1957-03-17T07:53:59.450Z,"Andreanof Islands, Aleutian Islands, Alaska",51.36,-179.414,35.0,5.98
1957-03-16T02:34:18.940Z,"162 km WSW of Adak, Alaska",51.419,-178.87,25.0,7.18
1957-03-16T00:43:46.270Z,"54 km SE of ?stg?h-e R?h ?han-e Garms?r, Iran",34.892,52.741,15.0,5.53
1957-03-15T02:52:14.680Z,"118 km E of Nikolski, Alaska",52.762,-167.129,25.0,6.41
1957-03-14T14:47:50.180Z,"75 km S of Adak, Alaska",51.196,-176.733,25.0,7.14
1957-03-14T01:52:19.400Z,"Fox Islands, Aleutian Islands, Alaska",52.59,-168.48,58.58595933681901,5.7
1957-03-13T19:59:31.680Z,"53 km S of Akutan, Alaska",53.664,-165.637,50.0,6.2
1957-03-13T15:42:11.720Z,"152 km WSW of Adak, Alaska",51.425,-178.721,25.0,6.56
1957-03-13T02:48:27.130Z,"207 km ESE of Atka, Alaska",51.657,-171.314,35.0,6.06
1957-03-12T11:45:00.720Z,"60 km SW of Adak, Alaska",51.481,-177.243,20.0,7.11
1957-03-12T07:39:20.750Z,"133 km SW of Adak, Alaska",51.191,-178.214,10.0,6.44
1957-03-12T07:28:54.340Z,"79 km SSE of Atka, Alaska",51.587,-173.589,25.0,6.51
1957-03-11T15:36:01.430Z,"173 km WSW of Adak, Alaska",51.297,-178.952,35.0,6.48
1957-03-11T14:55:24.790Z,"148 km WSW of Adak, Alaska",51.339,-178.602,25.0,6.95
1957-03-11T12:09:18.400Z,"74 km WSW of Singkil, Indonesia",2.073,97.15,35.0,6.15
1957-03-11T09:58:52.110Z,"35 km SW of Nikolski, Alaska",52.691,-169.191,35.0,7.06
1957-03-11T03:35:05.500Z,"136 km S of Adak, Alaska",50.66,-176.96,33.0,6.0
1957-03-11T03:12:48.490Z,"90 km SSW of Adak, Alaska",51.093,-176.981,15.0,6.84
1957-03-10T16:37:53.200Z,"99 km SE of Atka, Alaska",51.568,-173.166,33.0,6.0
1957-03-10T15:26:28.400Z,"95 km ESE of Atka, Alaska",51.729,-173.041,25.0,6.5
1957-03-10T13:28:37.160Z,"147 km WSW of Adak, Alaska",51.399,-178.621,35.0,6.16
1957-03-10T13:10:21.510Z,"Andreanof Islands, Aleutian Islands, Alaska",51.424,-179.649,35.0,6.15
1957-03-10T12:45:37.400Z,"146 km S of Adak, Alaska",50.566,-176.831,33.0,6.4
1957-03-10T12:36:10.530Z,"238 km SSW of Nikolski, Alaska",51.146,-170.77,20.0,6.01
1957-03-10T11:20:51.090Z,"Fox Islands, Aleutian Islands, Alaska",51.638,-170.718,25.0,6.22
1957-03-10T03:09:05.600Z,"89 km S of Atka, Alaska",51.396,-174.289,33.0,6.6
1957-03-10T03:06:17.500Z,"62 km SSE of Atka, Alaska",51.657,-173.934,25.0,6.63
1957-03-09T20:39:22.350Z,"80 km SW of Nikolski, Alaska",52.351,-169.547,25.0,6.94
1957-03-09T14:22:33.000Z,"81 km ESE of Adak, Alaska",51.499,-175.626,25.0,8.6
1957-03-08T23:35:14.700Z,"3 km NW of Evxinoúpolis, Greece",39.209,22.712,15.0,5.98
1957-03-08T20:38:02.910Z,"6 km WSW of Evxinoúpolis, Greece",39.169,22.667,15.0,5.55
1957-03-08T12:21:17.110Z,"15 km ESE of Fársala, Greece",39.233,22.542,10.0,6.4
1957-03-08T12:14:17.500Z,Greece,39.323,22.701,10.0,6.46
1957-03-05T12:24:39.610Z,northern Mid-Atlantic Ridge,32.76,-39.677,15.0,5.92
1957-03-03T03:18:26.910Z,northern East Pacific Rise,8.081,-103.236,15.0,5.71
1957-03-02T08:10:31.150Z,"122 km ESE of Kimbe, Papua New Guinea",-5.868,151.196,23.2,6.12
1957-03-02T00:27:38.050Z,"4 km NNW of Savanna-la-Mar, Jamaica",18.255,-78.148,20.0,6.21
1957-02-23T20:26:20.220Z,"3 km WSW of Hualien City, Taiwan",23.965,121.577,55.0,6.92
1957-02-21T14:30:10.510Z,"167 km W of Nikolski, Alaska",52.925,-171.345,104.1,6.85
1957-02-20T21:58:29.860Z,"69 km SE of Sinabang, Indonesia",2.099,96.877,35.0,5.77
1957-02-20T04:41:04.420Z,Tunisia,36.232,8.836,15.0,5.51
1957-02-19T07:43:57.720Z,"76 km S of Methóni, Greece",36.14,21.558,15.0,6.01
1957-02-18T14:49:35.540Z,northern Mid-Atlantic Ridge,25.62,-45.342,15.0,5.77
1957-02-17T15:46:49.210Z,"4 km SE of San Agustín Loxicha, Mexico",15.982,-96.591,40.0,5.79
1957-02-13T00:29:53.340Z,"38 km ENE of Santa Monica, Philippines",10.14,126.366,15.0,6.15
1957-02-12T08:52:52.610Z,Kuril Islands,48.007,155.156,25.0,5.86
1957-02-11T14:25:42.620Z,"36 km ENE of Pilar, Philippines",9.998,126.403,15.0,6.2
1957-02-11T01:14:49.610Z,"17 km NE of Santa Monica, Philippines",10.127,126.153,20.0,6.58
1957-02-10T22:50:58.440Z,"38 km NNE of Santa Monica, Philippines",10.317,126.216,20.0,6.67
1957-02-10T22:32:21.630Z,"38 km NNE of Santa Monica, Philippines",10.336,126.191,20.0,6.56
1957-02-10T05:48:03.890Z,Azores Islands region,35.648,-34.627,15.0,5.64
1957-02-09T16:38:10.600Z,"172 km WSW of Crescent City, California",41.32,-126.189,15.0,6.13
1957-02-06T20:34:59.550Z,"35 km S of Petropavlovka, Russia",50.291,105.331,10.0,6.35
1957-02-06T13:06:08.630Z,"196 km N of Puerto Ayora, Ecuador",1.013,-90.594,15.0,5.94
1957-02-05T04:51:26.850Z,northern Mid-Atlantic Ridge,25.689,-45.26,15.0,5.93
1957-02-04T10:28:29.990Z,"270 km SSE of Vilyuchinsk, Russia",50.902,160.567,15.0,5.7
1957-02-03T17:24:53.620Z,"79 km NE of Yelizovo, Russia",53.747,159.138,15.0,6.38
1957-01-30T15:29:06.400Z,"45 km SE of Pangai, Tonga",-20.124,-174.074,25.0,5.91
1957-01-28T08:16:25.160Z,"118 km ENE of Hihifo, Tonga",-15.549,-172.775,25.0,5.79
1957-01-26T16:30:50.900Z,"11 km N of Mart’vili, Georgia",42.52,42.352,10.0,5.61
1957-01-25T03:36:56.620Z,"27 km SW of Adak, Alaska",51.733,-176.97,45.0,6.04
1957-01-24T07:16:33.570Z,"101 km SW of Callao, Peru",-12.683,-77.805,20.0,6.16
1957-01-23T17:26:54.700Z,"17 km WSW of Methóni, Greece",36.771,21.519,15.0,5.53
1957-01-22T11:18:28.510Z,"99 km W of Kigoma, Tanzania",-4.805,28.734,15.0,5.81
1957-01-17T22:26:51.330Z,"159 km SSE of Toba, Japan",33.187,137.59,357.6,6.49
1957-01-10T04:14:52.900Z,"19 km W of Sabang, Indonesia",5.901,95.138,50.0,5.64
1957-01-09T07:53:02.010Z,"98 km E of Nikolski, Alaska",52.801,-167.416,25.0,6.22
1957-01-03T13:43:32.650Z,"50 km SW of Dongning, China",43.746,130.668,590.9,5.93
1957-01-03T12:48:29.800Z,"54 km WSW of Dongning, China",43.943,130.462,581.0,6.9
1957-01-02T10:49:37.910Z,"75 km SE of Nikolski, Alaska",52.426,-168.127,25.0,6.14
1957-01-02T04:03:35.160Z,"45 km SSE of Nikolski, Alaska",52.571,-168.561,20.0,6.46
1957-01-02T03:48:53.340Z,"72 km ESE of Nikolski, Alaska",52.67,-167.889,20.0,6.71
1957-01-02T03:30:34.200Z,"62 km ESE of Nikolski, Alaska",52.72,-168.0,58.58595933681901,6.0
1957-01-02T03:12:57.850Z,"61 km SE of Nikolski, Alaska",52.599,-168.135,20.0,6.59
1957-01-02T02:17:42.170Z,"75 km SSE of Nikolski, Alaska",52.319,-168.396,20.0,6.68
1957-01-02T00:39:29.340Z,"71 km SE of Nikolski, Alaska",52.47,-168.149,20.0,6.36
1956-12-30T21:59:15.290Z,"40 km SW of Mawlaik, Myanmar",23.38,94.122,50.0,5.81
1956-12-29T20:22:13.340Z,"126 km S of ‘Ohonua, Tonga",-22.478,-174.927,15.0,6.22
1956-12-28T19:21:34.870Z,"251 km SSE of Cabo San Lucas, Mexico",20.78,-109.003,15.0,5.9
1956-12-28T14:24:34.110Z,"45 km NW of Gisborne, New Zealand",-38.343,177.657,35.0,6.25
1956-12-25T09:33:40.330Z,northern Mid-Atlantic Ridge,48.752,-28.061,15.0,6.14
1956-12-22T23:12:37.670Z,"127 km SSE of Shimoda, Japan",33.686,139.647,15.0,6.17
1956-12-21T20:10:07.110Z,"128 km SSE of Shimoda, Japan",33.681,139.664,15.0,6.01
1956-12-21T08:59:00.140Z,"269 km WNW of Port McNeill, Canada",51.286,-130.756,15.0,6.5
1956-12-21T03:27:44.700Z,"74 km NW of Sarupathar, India",26.611,96.208,15.0,5.75
1956-12-20T11:00:00.410Z,Kermadec Islands region,-27.261,-175.813,15.0,6.31
1956-12-18T19:20:09.890Z,Mid-Indian Ridge,-36.242,76.588,15.0,6.01
1956-12-18T17:53:06.180Z,"27 km SE of Za‘tarah, Palestinian Territory",31.522,35.487,15.0,5.67
1956-12-18T02:31:11.210Z,"Near the coast of Antofagasta, Chile",-25.552,-70.036,44.9,6.81
1956-12-16T01:41:59.260Z,"25 km NNW of Bahía Solano, Colombia",6.439,-77.49,32.8,5.95
1956-12-08T16:10:31.100Z,"184 km WSW of Adak, Alaska",51.232,-179.089,25.0,6.5
1956-12-04T10:07:57.850Z,southern East Pacific Rise,-45.737,-106.935,15.0,5.85
1956-12-03T07:20:09.690Z,"66 km SSE of Nikolski, Alaska",52.374,-168.527,13.6,6.01
1956-11-29T09:15:27.060Z,"Bonin Islands, Japan region",26.75,141.416,35.0,6.44
1956-11-28T19:27:20.400Z,"168 km SSW of Severo-Kuril’sk, Russia",49.255,155.315,47.6,6.3
1956-11-26T23:29:45.570Z,"133 km E of Tadine, New Caledonia",-21.574,169.171,15.0,6.37
1956-11-25T18:07:37.840Z,"70 km SSE of Sola, Vanuatu",-14.458,167.81,15.0,5.96
1956-11-21T07:33:30.550Z,"102 km E of Ishinomaki, Japan",38.248,142.457,41.0,6.12
1956-11-20T23:20:55.600Z,"5 km NNW of Kalloní, Greece",39.275,26.18,15.0,5.58
1956-11-18T21:22:45.700Z,"72 km NE of Naze, Japan",28.737,130.093,35.0,5.88
1956-11-18T05:19:31.360Z,"74 km ENE of Kashgar, China",39.825,76.731,15.0,5.61
1956-11-17T20:27:21.060Z,"96 km SW of Hydaburg, Alaska",54.58,-133.864,15.0,6.2
1956-11-16T11:53:59.360Z,"8 km SW of Mucumpiz, Venezuela",8.357,-71.181,15.0,6.1
1956-11-13T09:55:31.730Z,western Indian-Antarctic Ridge,-49.102,123.32,15.0,6.04
1956-11-11T19:15:29.250Z,"144 km SSE of Kuril’sk, Russia",44.133,148.862,59.1,5.74
1956-11-10T14:39:59.370Z,"2 km ENE of Bamban, Philippines",15.68,120.358,15.0,5.97
1956-11-04T07:05:49.210Z,"123 km SSW of ‘Ohonua, Tonga",-22.326,-175.486,48.7,6.27
1956-11-02T16:04:36.280Z,"6 km NW of Argalastí, Greece",39.267,23.173,15.0,5.55
1956-10-31T14:03:47.170Z,"43 km SE of Ger?sh, Iran",27.407,54.462,15.0,6.39
1956-10-28T10:45:12.140Z,"9 km ESE of Mercedes, Philippines",14.083,123.096,20.0,6.35
1956-10-28T03:28:46.220Z,south of the Kermadec Islands,-33.127,-178.967,49.9,6.33
1956-10-27T15:33:03.400Z,near the coast of Nicaragua,11.909,-86.307,90.0,5.63
1956-10-26T22:50:27.500Z,"85 km W of Sola, Vanuatu",-13.774,166.77,10.0,6.34
1956-10-25T05:21:46.990Z,near the coast of Nicaragua,11.696,-86.407,35.0,6.21
